name	common	Ren_RNASEQ
NM_027300	Spata3	0
NM_027029	Spata3	0
NM_028647	Spata3	0
NM_001122732	Spata3	0
NM_001033290	Gpr55	0.0228015
NM_027357	Psmd1	41.9015
NM_008311	Htr2b	0
NM_145222	B3gnt7	15.16415
NM_010341	Nmur1	0.02503115
NR_028478	Snora75	0
NM_010880	Ncl	126.6455
NR_002851	Snord82	10.3121
NR_015507	C130036L24Rik	0.43519
NM_027966	1700019O17Rik	0.06756985
NM_008972	Ptma	219.8595
NM_010933	Nppc	0.0530315
NM_172974	Cops7b	8.169065
NM_007433	Alppl2	0.01443555
NM_007432	Akp3	0.01814755
NM_009604	Chrng	0.0431899
NM_021600	Chrnd	0.03045765
NM_001039170	Eif4e2	12.9017
NM_001039169	Eif4e2	5.93428
NM_021306	Ecel1	0.10313965
NM_028889	Efhd1	0.579828
NM_028473	3110079O15Rik	0
NM_001110227	Kcnj13	1.356025
NM_015750	Neu2	0
NM_001160163	Neu2	0
NM_001160164	Neu2	0
NM_001160165	Neu2	0
NR_028519	Scarna6	1.906135
NM_009118	Sag	0.16922
NM_001033291	Usp40	2.7724
NM_013701	Ugt1a2	0
NM_201643	Ugt1a5	0
NM_172505	A730008H23Rik	13.3445
NM_008299	Dnajb3	0.3674405
NM_201645	Ugt1a1	0
NM_198652	Hjurp	16.60375
NM_134252	Trpm8	0.00719455
NM_008132	Glrp1	0.01409825
NM_177305	Arl4c	30.8165
NM_133816	Sh3bp4	10.43185
NR_015540	4933400F21Rik	0.650172
NM_010262	Gbx2	1.376955
NM_007722	Cxcr7	1.54269
NM_133805	Cops8	17.47285
NM_001101647	Prlh	0
NM_053015	Mlph	0.04507865
NM_008998	Rab17	0.177139
NM_001159725	Rab17	0.1288375
NM_008515	Lrrfip1	1.78811
NM_001111311	Lrrfip1	17.04965
NM_016894	Ramp1	0.05126365
NM_026454	Ube2f	9.668235
NM_178401	Ramp1	0.01225435
NM_001168392	Ramp1	0
NM_173395	Fam132b	2.05544
NM_023343	Ilkap	13.18795
NM_019479	Hes6	4.16466
NM_027551	Klhl30	0.0779493
NM_016717	Scly	3.611555
NM_001033292	Espnl	0.0438894
NR_026924	1700020N18Rik	0
NM_028718	Traf3ip1	3.66207
NM_024197	Ndufa10	26.4361
NM_147038	Olfr1416	0
NM_147037	Olfr1413	0
NM_147039	Olfr1414	0
NM_001011525	Olfr1415	0
NM_153114	Otos	0
NR_028108	Myeov2	0
NM_001163425	Myeov2	20.2704
NM_016696	Gpc1	9.80205
NM_175118	Dusp28	0.3861665
NM_011796	Capn10	2.55927
NM_001104529	Gpr35	0
NM_022320	Gpr35	0.0216073
NM_181405	Rnpepl1	6.602315
NM_172850	Ankmy1	0.0188023
NR_015525	9430060I03Rik	0.097224
NM_001159658	Aqp12	0
NM_008440	Kif1a	0
NM_177587	Aqp12	0
NM_001110315	Kif1a	12.6404
NM_016702	Agxt	0
NM_001159940	2310007B03Rik	0
NM_172411	2310007B03Rik	0.5337345
NM_080850	Pask	5.05646
NM_178051	Mterfd2	3.49124
NM_023200	Ppp1r7	7.0067
NM_133808	Hdlbp	42.53635
NM_001159718	Sept2	7.80155
NM_001159717	Sept2	9.26145
NM_010891	Sept2	32.31565
NM_001159719	Sept2	9.5315
NM_021537	Stk25	10.339045
NM_025920	Thap4	8.316185
NM_016778	Bok	1.695445
NM_023136	Dtymk	15.17525
NM_025454	Ing5	7.79416
NM_001105667	Dtymk	23.2566
NM_178882	D2hgdh	3.47589
NM_199366	Gal3st2	0.01965615
NM_001039219	Gm6086	0.0148744
NM_173772	Neu4	0.001262045
NM_026321	Fam174a	1.67392
NM_001159745	St8sia4	0.0729815
NM_172658	Slco4c1	1.241925
NM_133825	D1Ertd622e	1.75154
NM_026250	Gin1	2.257155
NM_001122676	Zcchc2	1.556605
NM_001122675	Zcchc2	3.737495
NM_177410	Bcl2	0.08562
NM_027534	Kdsr	6.23573
NM_009190	Vps4b	15.0171
NM_009257	Serpinb5	0.08209905
NM_027971	Serpinb12	0
NM_172852	Serpinb13	0
NM_009126	Serpinb3a	0
NM_201376	Serpinb3d	0
NM_201363	Serpinb3c	0
NM_025867	Serpinb11	0.0179446
NM_027548	Serpinb7	0.3346165
NM_011111	Serpinb2	0
NM_001159748	Serpinb8	0.308008
NM_011459	Serpinb8	0.570788
NM_001081316	Dsel	1.680845
NM_026472	Mki67ip	17.8742
NM_011650	Tsn	17.21805
NR_027901	2900060B14Rik	0
NM_023755	Tcfcp2l1	28.0867
NM_008381	Inhbb	0.480775
NM_146103	Tmem185b	3.510595
NM_001115074	Gm101	0.02202785
NM_175106	Tmem177	2.251345
NM_007830	Dbi	80.8492
NM_019432	Tmem37	5.942445
NM_001037999	Dbi	0
NM_001012322	Sctr	0
NM_207233	C1ql2	0.060976
NM_010766	Marco	0
NM_010133	En1	0.11645715
NM_010483	Htr5b	0.0290139
NM_025860	Ddx18	12.8423
NM_023735	Actr3	34.2008
NM_028787	Slc35f5	4.15015
NM_028399	Ccnt2	20.0747
NM_011737	Ysk4	0.0288325
NM_178690	Rab3gap1	5.900965
NR_029543	Mir128-1	0
NM_008567	Mcm6	50.29085
NM_001081078	Lct	0.04128565
NM_009911	Cxcr4	0.863866
NM_010016	Cd55	6.200025
NM_007827	Daf2	1.492575
NM_178691	Yod1	1.64325
NR_027859	Pfkfb2	0.555482
NM_177604	AA986860	0.9796
NM_001162415	Pfkfb2	0.3221005
NM_008825	Pfkfb2	1.18055
NM_001162416	Pfkfb2	0
NM_007576	C4bp	0
NR_028304	C4bp-ps1	0.15798345
NM_011082	Pigr	0.00718895
NM_001170632	Fcamr	0
NM_144960	Fcamr	0
NM_053095	Il24	0.0273189
NM_001009940	Il19	0
NM_145508	Dyrk3	11.4324
NM_008551	Mapkapk2	16.23415
NM_010548	Il10	0
NM_001136070	Lgtn	18.2481
NM_010709	Lgtn	1.73872
NM_018750	Rassf5	0.571631
NM_011924	Avpr1b	0.068044
NM_145509	5430435G22Rik	0.466038
NM_177243	Slc26a9	0.0243494
NM_178079	Pm20d1	1.84758
NM_173865	Slc41a1	4.37012
NM_144875	Rab7l1	1.39962
NM_145977	Slc45a3	0.9466345
NM_007923	Elk4	4.90434
NM_008795	Cdk18	5.90182
NM_144810	Klhdc8a	0.17706
NM_001033250	Lemd1	0.7105155
NM_178874	Tmcc2	3.03488
NM_029025	Tmem81	2.379185
NM_177129	Cntn2	0.4228775
NM_172517	Rbbp5	13.43515
NM_010732	Lrrn2	0.08729145
NM_008575	Mdm4	47.4914
NM_133819	Ppp1r15b	16.473
NM_001160268	Plekha6	0.1837619
NM_026680	Golt1a	0.003087975
NM_031192	Ren1	0.019476
NM_178260	Kiss1	0
NM_182930	Plekha6	0.102461
NM_031193	Ren2	0
NM_011439	Sox13	4.99804
NM_009227	Snrpe	65.14695
NM_001166552	Zbed6	35.9552
NM_001167949	Atp2b4	0.5861465
NM_213616	Atp2b4	3.4733
NM_172842	Lax1	0.4387955
NM_001159649	Lax1	0
NM_001160422	Optc	0
NM_054077	Prelp	0.0661962
NM_001160421	Optc	0
NM_054076	Optc	0
NM_001160420	Optc	0.07178255
NM_007570	Btg2	28.6393
NM_027979	Chit1	0.0323272
NM_021355	Fmod	0.031001
NM_016749	Mybph	0
NM_001039510	Adora1	0.02895665
NM_001008533	Adora1	0
NM_007695	Chi3l1	0.2231885
NM_173771	4933406M09Rik	0.04847445
NM_028057	Cyb5r1	16.32515
NM_031189	Myog	0.01868645
NM_001042485	Tmem183a	17.018
NM_020588	Tmem183a	0
NM_001144855	Ppfia4	1.871805
NM_145510	Rabif	8.51759
NM_001145300	4931440L10Rik	0.203502
NM_153128	Klhl12	8.87189
NR_026896	4931440L10Rik	0.251274
NM_152895	Kdm5b	34.3431
NR_015606	9530009M10Rik	0.3304275
NM_026024	Ube2t	18.9734
NM_177081	Ptpn7	0.4223225
NM_026823	Arl8a	24.3344
NM_007955	Ptprv	0.428012
NM_134438	Gpr37l1	0.01353215
NM_007921	Elf3	5.464735
NM_011590	Timm17a	26.8784
NM_001163131	Elf3	4.74785
NM_001159624	Rnpep	3.93787
NM_145417	Rnpep	4.651695
NM_153774	Ipo9	15.3128
NM_175259	Shisa4	3.952935
NM_133664	Lad1	5.973535
NM_021467	Tnni1	0
NM_001130177	Tnnt2	0
NM_011619	Tnnt2	0
NM_007791	Csrp1	46.71425
NM_001130175	Tnnt2	0
NM_001130174	Tnnt2	0
NM_001112702	Tnni1	0.0826588
NM_013750	Phlda3	25.4525
NM_001136083	Tnnt2	0.0990365
NM_001130176	Tnnt2	0.02749135
NM_019645	Pkp1	0.01359245
NM_001160146	Tmem9	8.57085
NM_001160145	Tmem9	0
NM_014193	Cacna1s	0.112755
NM_001081023	Cacna1s	0
NM_025439	Tmem9	8.95932
NM_028872	5730559C18Rik	6.05307
NM_001039472	Kif21b	3.751975
NM_001081360	Camsap1l1	7.798445
NM_001101516	Gpr25	0.07347815
NR_024328	9230116N13Rik	0.257707
NM_026500	Ddx59	4.169615
NM_001160251	Zfp281	3.84401
NM_177643	Zfp281	22.3815
NR_029820	Mir181b-1	0
NR_029795	Mir181a-1	0
NM_177397	Atp6v1g3	0
NM_001081226	2310009B15Rik	1.63597
NM_010714	Lhx9	0.03109835
NM_001042577	Lhx9	0.0451992
NM_001025565	Lhx9	0
NM_009791	Aspm	15.3949
NM_031164	F13b	0.02325985
NM_172643	Zbtb41	2.891255
NM_015780	Cfhr1	0
NM_001160304	EG214403	0
NM_001160303	EG214403	0
NM_001029977	EG214403	0
NM_001025575	BC026782	0
NM_009888	Cfh	0.00698465
NM_001038592	Glrx2	2.123835
NM_023505	Glrx2	0
NM_001038594	Glrx2	0
NM_001038593	Glrx2	0
NM_001159866	Uchl5	18.1088
NM_019562	Uchl5	0
NM_009061	Rgs2	0.0487789
NM_015811	Rgs1	0
NM_022881	Rgs18	0
NM_011198	Ptgs2	1.075335
NR_015466	7530420F21Rik	0
NM_145511	BC003331	5.1557
NM_001077237	BC003331	0
NM_133780	Tpr	33.69685
NM_054102	Ivns1abp	32.26475
NM_001039512	Ivns1abp	0
NM_001039511	Ivns1abp	7.88972
NM_011277	Rnf2	23.68655
NM_026876	1190005F20Rik	9.34862
NM_025677	Tsen15	5.137805
NM_001081197	Apobec4	0
NM_026369	Arpc5	22.29465
NM_001005507	Smg7	16.22295
NM_001160256	Smg7	0
NM_001160257	Smg7	12.49355
NM_008485	Lamc2	11.60415
NM_010683	Lamc1	38.31915
NM_001033162	1700012A16Rik	0.6445715
NM_028749	Npl	3.01521
NM_026380	Rgs8	0.0248008
NM_011267	Rgs16	1.63041
NM_178243	5830403L16Rik	0
NM_011882	Rnasel	0.132665
NM_008131	Glul	19.06545
NM_178244	Teddm1	0
NM_001008426	Gm5531	0
NM_010500	Ier5	2.001
NM_008209	Mr1	0.1588327
NM_010712	Lhx4	0.0463532
NM_023268	Qsox1	1.16976
NM_001024945	Qsox1	2.23545
NM_001160181	Tor1aip2	22.67055
NM_022329	Tor1aip2	9.984885
NM_001160019	Tor1aip1	1.75643
NM_001160180	Tor1aip2	0
NM_144791	Tor1aip1	0.504415
NM_172843	Tor1aip2	7.101045
NM_001160018	Tor1aip1	0.84888
NM_001160182	Tor1aip2	0
NM_130456	Nphs2	0.0383268
NM_001033180	9430070O13Rik	0.160646
NM_009230	Soat1	22.4199
NM_009595	Abl2	9.1707
NM_001136104	Abl2	0
NM_145413	Fam20b	6.027955
NM_028333	Angptl1	0.816877
NM_028540	1700057K13Rik	0.067902
NR_027984	2810025M15Rik	20.75905
NM_001033284	BC026585	1.636545
NR_027641	Sec16b	0
NM_001159986	Sec16b	0.01403035
NM_033354	Sec16b	0
NM_207583	Fam5b	0.10396855
NR_028518	Scarna3a	0
NR_028111	4930523C07Rik	0.10269095
NM_177839	Tnn	0.015262915
NM_025474	Mrps14	8.37171
NM_001146330	Gpr52	0
NM_001024952	Rc3h1	8.46825
NM_173424	Zbtb37	2.8995
NR_002840	Gas5	75.7977
NM_172644	Dars2	6.62708
NR_028543	Snord47	18.4466
NM_027429	Cenpl	0.923315
NM_001159930	Cenpl	3.667625
NM_007453	Prdx6	41.38415
NM_028664	Ankrd45	0.7537495
NM_009452	Tnfsf4	0
NM_183391	Tnfsf18	0.05502215
NM_010177	Fasl	0
NM_172645	AI848100	8.839165
NM_026078	Pigc	0
NM_001039045	Pigc	1.6159
NR_002870	Dnm3os	0.1314915
NR_029810	Mir199a-2	0
NM_144877	Mettl13	3.02155
NM_016796	Vamp4	2.499675
NM_010865	Myoc	0.0132961
NM_144878	Fmo4	0
NM_010231	Fmo1	0
NM_018881	Fmo2	0.0165803
NM_030071	4921528O07Rik	0
NM_175686	Prrx1	0
NM_001025570	Prrx1	0.0948293
NM_011127	Prrx1	0.4881715
NM_178883	Gorab	1.967255
NM_001143956	Mettl11b	0.02626395
NM_201364	BC055324	12.54665
NM_028776	Scyl3	3.188155
NM_027279	2810422O20Rik	2.72214
NM_011345	Sele	0.01046975
NM_011346	Sell	0
NM_001164059	Sell	0
NM_054087	Slc19a2	14.8952
NM_007976	F5	1.61303
NM_025505	Blzf1	0
NM_029115	4930455F23Rik	2.2639
NM_001160209	Blzf1	2.79515
NM_001160208	Blzf1	1.684745
NM_178071	Nme7	0
NM_009721	Atp1b1	28.816
NM_019759	Dpt	0.050714
NM_008510	Xcl1	0
NM_032005	Tbx19	0
NM_145513	Tiprl	7.318295
NM_027430	Brp44	2.638135
NM_173029	Adcy10	0.08929755
NM_001038846	Rcsd1	0.623592
NM_001083897	Mpzl1	9.14242
NM_178593	Rcsd1	0
NM_001001880	Mpzl1	10.7581
NM_011804	Creg1	3.36386
NM_198934	Pou2f1	0
NM_198933	Pou2f1	0
NM_021610	Gpa33	11.93485
NM_001164528	Ildr2	0.02966165
NM_175170	Pogk	0.3129485
NM_001142948	Pogk	0.2829655
NM_030245	Tada1	1.139685
NM_001164312	Gm4847	0
NM_172844	Fmo9	0
NM_019993	Aldh9a1	17.44955
NM_025569	Mgst3	10.5007
NM_001039483	Tmco1	3.11683
NM_001013382	Lrrc52	0
NM_009107	Rxrg	0.01429345
NM_001159731	Rxrg	0
NM_009062	Rgs4	0.0988504
NM_009063	Rgs5	0.1056158
NM_010476	Hsd17b7	3.523215
NM_001033185	1700084C01Rik	0.04234435
NM_012009	Sh2d1b1	0
NM_010633	Uhmk1	4.864705
NM_001033499	Sh2d1b2	0
NM_001039593	1700015E13Rik	0.04276005
NM_177068	Olfml2b	0.5699965
NM_001160215	Fcrla	0.0084792
NM_023173	Dusp12	8.900075
NM_145141	Fcrla	0.00820585
NR_027666	Fcrla	0
NM_001029984	Fcrlb	0
NM_144559	Fcgr4	0.0050164
NM_010188	Fcgr3	0.236306
NM_010187	Fcgr2b	0.02062795
NM_001077189	Fcgr2b	0
NM_001081275	1700009P17Rik	1.49699
NM_008623	Mpz	0.2178615
NM_025557	Pcp4l1	0.13190565
NM_025321	Sdhc	38.6282
NM_153064	Ndufs2	33.3434
NM_025388	Ufc1	16.17595
NM_020579	B4galt3	9.70004
NM_008911	Ppox	3.95461
NM_011615	Dedd	2.649545
NM_010185	Fcer1g	0.2187595
NM_013474	Apoa2	4.958065
NM_172845	Adamts4	1.167755
NM_013919	Usp21	8.06017
NM_012049	Nit1	10.38857
NM_001128609	Dedd	4.44323
NM_001037170	Tomm40l	3.01747
NM_027893	Pvrl4	1.017746
NM_001005508	Arhgap30	0.2584
NM_009480	Usf1	8.021055
NM_001164525	Tstd1	2.28676
NM_172647	F11r	25.0466
NM_001122680	Pvrl4	0.131646
NM_001033039	Klhdc9	1.32719
NM_008534	Ly9	0.01129275
NM_010584	Itln1	0
NM_019484	Refbp2	3.11218
NM_018729	Cd244	0.0073592
NM_144539	Slamf7	0
NM_007649	Cd48	0
NM_013730	Slamf1	0
NM_030710	Slamf6	0
NM_009938	Copa	35.7762
NM_033509	Vangl2	6.1843
NM_010916	Nhlh1	0.0233791
NM_021607	Ncstn	12.1843
NM_011063	Pea15a	15.89175
NM_009813	Casq1	0.465399
NM_153555	Dcaf8	17.3266
NM_013734	Atp1a4	0.06449745
NM_008429	Kcnj9	0.05247695
NM_026234	Pigm	5.98273
NM_001039484	Kcnj10	0.371779
NM_178405	Atp1a2	0.4542845
NM_080419	Igsf8	7.780695
NM_001145800	Igsf9	3.408445
NM_178598	Tagln2	88.69535
NM_029612	Slamf9	0.1548153
NM_033608	Igsf9	1.47797
NM_026725	Dusp23	0.311619
NR_027644	Vsig8	0.01820665
NM_029084	Slamf8	0.01355685
NM_001164725	Fcrl6	0
NM_177723	Vsig8	0.03387545
NM_007768	Crp	0
NM_011318	Apcs	0
NM_008763	Olfr16	0
NM_146764	Olfr1408	0
NM_146763	Olfr1406	0
NM_001001809	Olfr218	0
NM_010184	Fcer1a	0
NM_010045	Darc	0.0502106
NM_053199	Cadm3	0.055921
NM_001024721	BC094916	0
NM_001162938	E430029J22Rik	0
NM_175026	Pyhin1	0.0166268
NM_008329	Ifi204	0.02425235
NM_001033450	Mnda	0.01524605
NM_001045481	Ifi203	0
NM_001170853	Mndal	0.00596545
NM_008328	Ifi203	0
NM_146716	Olfr432	0
NM_146722	Olfr429	0
NM_172648	Ifi205	0.00705275
NM_146717	Olfr433	0
NM_146720	Olfr421	0
NM_146305	Olfr420	0.0264397
NM_146721	Olfr424	0
NM_001005520	Olfr231	0
NM_146715	Olfr419	0.0280736
NM_025470	1810030J14Rik	0
NM_146761	Olfr414	0
NM_146714	Olfr248	0
NM_207694	Olfr220	0
NM_207137	Olfr417	0
NM_133809	Kmo	0
NM_010209	Fh1	26.73325
NM_021350	Chml	3.71824
NM_012012	Exo1	6.51438
NM_001039518	B020018G12Rik	16.7792
NM_001099637	Cep170	4.12698
NM_013915	Zfp238	0.655876
NM_001012330	Zfp238	2.454955
NM_027077	1700016C15Rik	0.07762865
NM_024282	Pppde1	9.528065
NM_016805	Hnrnpu	160.9105
NM_025511	Fam36a	20.29085
NM_008249	Tfb2m	2.3651
NM_178653	Sccpdh	11.198
NM_026375	Ahctf1	25.2104
NM_011183	Psen2	2.60569
NM_023341	Adck3	0
NM_001163290	Adck3	0.901733
NR_003623	Gm5069	0.1473925
NM_001081227	6330403A02Rik	0.02416525
NM_007415	Parp1	63.07235
NM_013729	Mixl1	0.299916
NM_133225	Acbd3	11.9157
NM_145943	BC031781	9.587805
NM_008210	H3f3a	10.94795
NM_177099	Lefty2	27.9251
NM_133705	Pycr2	27.06585
NM_010145	Ephx1	4.355595
NM_144794	Tmem63a	5.162275
NM_010094	Lefty1	17.6989
NM_030131	Cnih4	12.10885
NM_026171	Nvl	23.64515
NM_001033819	9130409I23Rik	0.0901961
NM_207280	Ccdc121	0
NM_012058	Srp9	13.4766
NM_001166728	Vmn1r1	0
NR_015458	1700047M11Rik	0
NM_007853	Degs1	29.9245
NM_175127	Fbxo28	6.063435
NM_173378	Trp53bp2	6.269555
NM_001145806	Capn8	0.04455245
NM_001033547	4922505E12Rik	0
NM_016928	Tlr5	0.291695
NM_008250	Hlx	0.0697472
NM_001081361	Mosc1	0.02049195
NM_178692	C130074G19Rik	1.627645
NR_029908	Mir215	0
NM_198653	Iars2	15.9905
NR_029580	Mir194-1	1.238325
NM_029735	Eprs	46.3489
NM_001033286	Slc30a10	0.00947935
NM_146106	Lyplal1	3.928495
NM_026041	Rrp15	20.1897
NM_033077	D1Pas1	7.05616
NM_172650	Kctd3	11.423
NM_026796	Smyd2	6.625545
NM_008937	Prox1	0.3789725
NM_021421	Angel2	3.968885
NM_144879	Vash2	0.4098475
NR_027352	Vash2	0.8100765
NM_001163421	Tatdn3	0
NM_029336	1700022P22Rik	0.0712335
NM_030060	Batf3	0.4083135
NR_027298	A230020J21Rik	0.05493225
NM_001081259	Mfsd7b	1.727375
NM_026895	Tatdn3	1.22309
NM_198654	Nsl1	7.46235
NM_001163422	Tatdn3	0
NM_007498	Atf3	1.296135
NM_001109759	Fam71a	0
NM_025424	Nenf	5.35251
NM_025864	Tmem206	1.95781
NM_029766	Dtl	15.7436
NM_178632	Ints7	12.3196
NM_010892	Nek2	17.2422
NM_009579	Slc30a1	2.798655
NM_023727	Rd3	0
NM_144814	Rcor3	2.111675
NM_198247	Sertad4	3.39519
NM_016851	Irf6	4.72693
NM_145415	AA408296	4.36954
NM_001160360	A130010J15Rik	0.957948
NM_001160359	A130010J15Rik	1.180297
NM_181048	A130010J15Rik	0
NM_153137	Traf3ip3	0.0219074
NM_008288	Hsd11b1	0
NM_008059	G0s2	0.0984195
NM_001044751	Hsd11b1	0.0205315
NM_144817	Camk1g	0.0835383
NR_029592	Mir205	0
NM_001111059	Cd34	0
NM_133654	Cd34	0.10786835
NR_029745	Mir29c	0.3424125
NR_029809	Mir29b-2	0
NR_015566	A330023F24Rik	0.1570185
NM_013499	Cr1l	3.73211
NM_001001178	Ccdc148	0.04383135
NM_053011	Lrp1b	0.00187587
NM_008169	Grin1	0.390917
NM_053263	Hnrnpa3	0
NM_029790	Mett5d1	2.36872
NM_146130	Hnrnpa3	12.57055
NM_029455	4930525F21Rik	0.01906685
NM_198090	Hnrnpa3	7.74302
NM_011201	Ptpn1	5.023205
NM_001081133	Kif16b	3.445445
NM_001080548	Usp6nl	3.930455
NM_177343	Camk1d	0.733512
NM_172475	Frmd4a	1.375535
NM_181399	Usp6nl	2.57767
NM_145838	St8sia6	0.505134
NM_177386	Sfmbt2	18.0715
NM_023116	Cacnb2	0.296293
NM_008845	Pip4k2a	1.653575
NM_001146348	Eng	3.539225
NM_007932	Eng	0
NM_001033389	Fubp3	14.0571
NM_026896	Med27	4.181935
NM_009500	Vav2	4.06953
NM_001146350	Eng	0.60108
NM_001037747	Card9	0.0893507
NM_025709	Gapvd1	11.8714
NM_028921	Ttll11	0.02788425
NM_029774	Ttll11	0
NM_172854	Olfml2a	0.580442
NM_146122	Dennd1a	2.43719
NM_153820	Arhgap15	0
NM_173030	Galnt13	0.0298236
NM_001037099	Cacnb4	0.0504465
NM_001047604	Ttc21b	5.182205
NM_027225	Cobll1	1.23954
NM_133207	Kcnh7	0.0386455
NM_177025	Cobll1	0.2681245
NM_001001182	Baz2b	4.184675
NM_177376	Myo3b	0.00487339
NM_025633	Metap1d	2.332545
NM_016866	Stk39	1.83831
NM_028004	Ttn	0.0736763
NM_011652	Ttn	0.011472695
NM_016744	Pde1a	0.181473
NM_178723	Zfp385b	0.0495659
NM_001159582	Pde1a	0
NM_175123	1110051M20Rik	3.41638
NM_001142337	Lmo2	0
NM_010230	Fmn1	0
NM_133649	Slc12a6	3.78757
NM_133648	Slc12a6	2.33032
NM_001043322	Fmn1	0.6751745
NM_080788	Ttbk2	0.747945
NM_001024857	Ttbk2	1.09726
NM_030112	Rtf1	9.135205
NM_001024856	Ttbk2	0.575445
NM_138655	Tmc2	0.06107705
NM_138651	Cds2	9.951065
NM_144888	Mavs	4.685715
NM_028765	Acoxl	0.0843203
NM_175550	Ap4e1	2.898165
NM_019677	Plcb1	0
NM_001145830	Plcb1	0.04720055
NM_175467	Sptlc3	0
NM_001013802	Macrod2	0.1321925
NM_023266	Zfp120	0.6208745
NM_025820	Crnkl1	9.23067
NM_181266	Zfp120	1.38787
NM_009751	Bfsp1	0.173976
NM_009271	Src	0
NM_080463	Pofut1	2.821355
NM_001025395	Src	11.49115
NM_001025574	5430413K10Rik	0.0486425
NM_021464	Ptprt	0.507089
NM_133240	Acot8	2.98694
NM_027230	Zmynd8	17.0881
NM_001033123	Gm14288	0.02978835
NM_009936	Col9a3	0.405613
NM_009867	Cdh4	0.3095375
NM_145921	Olah	0.02021745
NM_015765	Hspa14	27.17115
NM_025626	Fam107b	11.2445
NM_181848	Optn	2.501695
NM_010726	Phyh	12.1321
NM_178663	Bend7	0.816867
NM_028804	Ccdc3	0.13845875
NM_144883	5430407P10Rik	0.9844275
NM_016918	Nudt5	20.6871
NM_001081132	Upf2	11.4879
NM_001159657	5430407P10Rik	0
NM_010160	Celf2	0
NM_001110231	Celf2	0
NM_001110228	Celf2	0.9864795
NM_001110230	Celf2	0
NM_001110232	Celf2	0
NM_001110229	Celf2	0
NM_001160292	Celf2	0.400943
NM_001160293	Celf2	0.3297615
NM_027748	Taf3	3.98972
NM_172471	Itih5	0.2286985
NM_133232	Pfkfb3	12.9725
NM_008859	Prkcq	0.0092025
NM_015792	Fbxo18	10.5389
NM_024185	Fam188a	6.200525
NM_001001309	Itga8	0.1139297
NM_001081084	Cubn	0.05976
NM_009105	Rsu1	12.794
NM_011701	Vim	19.82945
NM_011484	Stam	7.62667
NM_008625	Mrc1	0.0380078
NM_001165943	Nsun6	0
NM_001165941	Nsun6	0
NM_028950	Nsun6	2.795395
NM_026162	Plxdc2	4.057065
NM_028757	Nebl	0.1058869
NM_007869	Dnajc1	2.36598
NR_028376	A930004D18Rik	0.08128365
NM_010804	Mllt10	7.06055
NM_027600	4921504E06Rik	0
NM_001081083	Armc3	0
NM_001128084	Arhgap21	2.22757
NM_001081364	Arhgap21	17.2441
NM_001081006	Etl4	23.583
NM_027728	Enkur	0.487298
NM_001004761	Gpr158	0.00426942
NM_019456	Apbb1ip	0.08067695
NM_028793	Acbd5	0
NM_001077192	Abi1	0.101864
NM_007380	Abi1	13.77075
NM_001102437	Acbd5	0
NM_001102438	Acbd5	0.7443635
NM_008078	Gad2	0.0521869
NM_148413	Myo3a	0.03635505
NM_001102436	Acbd5	5.312335
NM_145994	Abi1	0.0001083965
NM_001077190	Abi1	0
NM_001077193	Abi1	2.37697
NM_008752	Nxph2	0
NM_001109687	Ehmt1	5.20175
NM_001109686	Ehmt1	3.258595
NM_172545	Ehmt1	4.611405
NM_007579	Cacna1b	0.633854
NM_146251	Pnpla7	1.57131
NM_177611	Psd4	0.4369765
NM_001042528	Cacna1b	0.175151
NM_001012518	Ehmt1	0
NM_026495	Nacc2	0.4574785
NM_007379	Abca2	3.08656
NM_153559	Qsox2	3.98748
NM_001115076	Camsap1	5.31425
NM_008714	Notch1	7.60693
NM_029862	5930434B04Rik	3.446615
NM_015734	Col5a1	5.37189
NM_001038614	Olfm1	0.531873
NM_001038613	Olfm1	1.27173
NM_133500	Ntng2	0.0520825
NM_001166705	1700101E01Rik	0.342339
NM_001033294	Ddx31	3.768125
NM_133501	Ntng2	0
NM_001033874	1190002A17Rik	0.6734095
NM_001076554	Spna2	34.8662
NM_001113213	Odf2	28.09025
NM_054050	Rapgef1	8.074145
NM_001113214	Odf2	13.5179
NM_013615	Odf2	2.45933
NM_198304	Nup188	26.4854
NM_001039087	Rapgef1	1.33735
NM_001039086	Rapgef1	0
NM_138748	Ppp2r4	15.55705
NM_178760	Gpr107	7.41673
NM_001038700	Fnbp1	7.654425
NM_019406	Fnbp1	3.132795
NM_007494	Ass1	25.00765
NM_170592	Mettl11a	7.94711
NM_011675	Uck1	3.74059
NM_172268	Nup214	9.35187
NM_001112703	Abl1	7.725135
NM_146119	Fam129b	17.12135
NM_010725	Lmx1b	0.118083
NM_178888	Garnl3	4.051165
NM_175211	Ralgps1	2.943515
NM_025619	1700019L03Rik	0.8311335
NM_175184	Fam125b	2.677505
NM_016768	Pbx3	3.44878
NM_177345	Mapkap1	7.004765
NM_010283	Ggta1	0
NM_010406	Hc	0
NM_012018	Cep110	5.97607
NM_001145821	Ggta1	10.23215
NM_001114125	Dab2ip	0.7269345
NM_030021	D730039F16Rik	0.5017495
NM_001114124	Dab2ip	3.65762
NM_026422	Mrrf	3.740755
NM_029309	Morn5	0.088371
NM_009261	Strbp	7.91372
NM_001033960	Rabgap1	2.48411
NM_146121	Rabgap1	11.8174
NM_021606	Nek6	5.902355
NM_001159631	Nek6	0
NM_010264	Nr6a1	4.93645
NM_178778	Scai	2.812465
NM_024209	Ppp6c	19.55675
